callConid,clocal_name,clocal_class,call_close_prc,strike,multiplier,put_close_prc,plocal_class,plocal_name,putConid,expiration
545688440,SPXW  220715C04670000,SPXW,0.1506,4670.0,100,910.23,SPXW,SPXW  220715P04670000,545689651,15/07/2022
545688445,SPXW  220715C04675000,SPXW,0.1441,4675.0,100,915.22,SPXW,SPXW  220715P04675000,545689657,15/07/2022
545688450,SPXW  220715C04680000,SPXW,0.1376,4680.0,100,920.21,SPXW,SPXW  220715P04680000,545689665,15/07/2022
545688455,SPXW  220715C04690000,SPXW,0.1245,4690.0,100,930.19,SPXW,SPXW  220715P04690000,545689678,15/07/2022
545688456,SPXW  220715C04700000,SPXW,0.1126,4700.0,100,940.17,SPXW,SPXW  220715P04700000,545689685,15/07/2022
545688461,SPXW  220715C04710000,SPXW,0.1018,4710.0,100,950.15,SPXW,SPXW  220715P04710000,545689699,15/07/2022
551582888,SPXW  220715C04720000,SPXW,0.0919,4720.0,100,960.13,SPXW,SPXW  220715P04720000,551582943,15/07/2022
545688467,SPXW  220715C04725000,SPXW,0.0874,4725.0,100,965.12,SPXW,SPXW  220715P04725000,545689708,15/07/2022
551582905,SPXW  220715C04730000,SPXW,0.0830,4730.0,100,970.11,SPXW,SPXW  220715P04730000,551582968,15/07/2022
551582926,SPXW  220715C04740000,SPXW,0.0749,4740.0,100,980.09,SPXW,SPXW  220715P04740000,551582973,15/07/2022
545688470,SPXW  220715C04750000,SPXW,0.0676,4750.0,100,990.07,SPXW,SPXW  220715P04750000,545689719,15/07/2022
552096156,SPXW  220715C04760000,SPXW,0.0609,4760.0,100,"1,000.1",SPXW,SPXW  220715P04760000,552096250,15/07/2022
552096175,SPXW  220715C04770000,SPXW,0.0549,4770.0,100,"1,010.0",SPXW,SPXW  220715P04770000,552096259,15/07/2022
545688473,SPXW  220715C04775000,SPXW,0.0521,4775.0,100,"1,015.0",SPXW,SPXW  220715P04775000,545689730,15/07/2022
552096187,SPXW  220715C04780000,SPXW,0.0495,4780.0,100,"1,020.0",SPXW,SPXW  220715P04780000,552096274,15/07/2022
552096198,SPXW  220715C04790000,SPXW,0.0445,4790.0,100,"1,030.0",SPXW,SPXW  220715P04790000,552096280,15/07/2022
545688476,SPXW  220715C04800000,SPXW,0.0401,4800.0,100,"1,040.0",SPXW,SPXW  220715P04800000,545689741,15/07/2022
552603654,SPXW  220715C04810000,SPXW,0.0361,4810.0,100,"1,050.0",SPXW,SPXW  220715P04810000,552603719,15/07/2022
552603666,SPXW  220715C04820000,SPXW,0.0324,4820.0,100,"1,060.0",SPXW,SPXW  220715P04820000,552603720,15/07/2022
545688480,SPXW  220715C04825000,SPXW,0.0307,4825.0,100,"1,065.0",SPXW,SPXW  220715P04825000,545689747,15/07/2022
552603672,SPXW  220715C04830000,SPXW,0.0291,4830.0,100,"1,070.0",SPXW,SPXW  220715P04830000,552603734,15/07/2022
552603681,SPXW  220715C04840000,SPXW,0.0262,4840.0,100,"1,079.9",SPXW,SPXW  220715P04840000,552603740,15/07/2022
545688485,SPXW  220715C04850000,SPXW,0.0235,4850.0,100,"1,089.9",SPXW,SPXW  220715P04850000,545689756,15/07/2022
553367702,SPXW  220715C04860000,SPXW,0.0211,4860.0,100,"1,099.9",SPXW,SPXW  220715P04860000,553367739,15/07/2022
553367732,SPXW  220715C04870000,SPXW,0.0189,4870.0,100,"1,109.9",SPXW,SPXW  220715P04870000,553367756,15/07/2022
545688490,SPXW  220715C04875000,SPXW,0.0179,4875.0,100,"1,114.9",SPXW,SPXW  220715P04875000,545689765,15/07/2022
553484947,SPXW  220715C04880000,SPXW,0.0169,4880.0,100,"1,119.9",SPXW,SPXW  220715P04880000,553484965,15/07/2022
553484950,SPXW  220715C04890000,SPXW,0.0152,4890.0,100,"1,129.9",SPXW,SPXW  220715P04890000,553484975,15/07/2022
545688495,SPXW  220715C04900000,SPXW,0.0136,4900.0,100,"1,139.9",SPXW,SPXW  220715P04900000,545689777,15/07/2022
553639755,SPXW  220715C04910000,SPXW,0.0122,4910.0,100,"1,149.9",SPXW,SPXW  220715P04910000,553639815,15/07/2022
553639760,SPXW  220715C04920000,SPXW,0.0109,4920.0,100,"1,159.9",SPXW,SPXW  220715P04920000,553639821,15/07/2022
545688497,SPXW  220715C04925000,SPXW,0.0103,4925.0,100,"1,164.8",SPXW,SPXW  220715P04925000,545689787,15/07/2022
553639765,SPXW  220715C04930000,SPXW,0.0097,4930.0,100,"1,169.8",SPXW,SPXW  220715P04930000,553639830,15/07/2022
553639775,SPXW  220715C04940000,SPXW,0.0087,4940.0,100,"1,179.8",SPXW,SPXW  220715P04940000,553639836,15/07/2022
545688500,SPXW  220715C04950000,SPXW,0.0078,4950.0,100,"1,189.8",SPXW,SPXW  220715P04950000,545689795,15/07/2022
553639782,SPXW  220715C04960000,SPXW,0.0069,4960.0,100,"1,199.8",SPXW,SPXW  220715P04960000,553639840,15/07/2022
553639785,SPXW  220715C04970000,SPXW,0.0062,4970.0,100,"1,209.8",SPXW,SPXW  220715P04970000,553639850,15/07/2022
552096216,SPXW  220715C04975000,SPXW,0.0059,4975.0,100,"1,214.8",SPXW,SPXW  220715P04975000,552096302,15/07/2022
545688507,SPXW  220715C05000000,SPXW,0.0044,5000.0,100,"1,239.8",SPXW,SPXW  220715P05000000,545689804,15/07/2022
552603691,SPXW  220715C05025000,SPXW,0.0033,5025.0,100,"1,264.7",SPXW,SPXW  220715P05025000,552603749,15/07/2022
551582938,SPXW  220715C05050000,SPXW,0.0025,5050.0,100,"1,289.7",SPXW,SPXW  220715P05050000,551582985,15/07/2022
552603701,SPXW  220715C05075000,SPXW,0.0018,5075.0,100,"1,314.7",SPXW,SPXW  220715P05075000,552603754,15/07/2022
545688510,SPXW  220715C05100000,SPXW,0.0014,5100.0,100,"1,339.7",SPXW,SPXW  220715P05100000,545689816,15/07/2022
553484953,SPXW  220715C05125000,SPXW,0.0010,5125.0,100,"1,364.6",SPXW,SPXW  220715P05125000,553484977,15/07/2022
552603706,SPXW  220715C05150000,SPXW,0.0007,5150.0,100,"1,389.6",SPXW,SPXW  220715P05150000,552603761,15/07/2022
553639794,SPXW  220715C05175000,SPXW,0.0006,5175.0,100,"1,414.6",SPXW,SPXW  220715P05175000,553639855,15/07/2022
545688515,SPXW  220715C05200000,SPXW,0.0004,5200.0,100,"1,439.6",SPXW,SPXW  220715P05200000,545689828,15/07/2022
522566532,SPX   220715C05225000,SPX,0.0003,5225.0,100,"1,464.5",SPX,SPX   220715P05225000,522566563,15/07/2022
553639800,SPXW  220715C05250000,SPXW,0.0002,5250.0,100,"1,489.5",SPXW,SPXW  220715P05250000,553639860,15/07/2022
524129867,SPX   220715C05275000,SPX,0.0001,5275.0,100,"1,514.5",SPX,SPX   220715P05275000,524129870,15/07/2022
545688518,SPXW  220715C05300000,SPXW,0.0001,5300.0,100,"1,539.5",SPXW,SPXW  220715P05300000,545689835,15/07/2022
525051150,SPX   220715C05325000,SPX,0.0001,5325.0,100,"1,564.4",SPX,SPX   220715P05325000,525051174,15/07/2022
508324363,SPX   220715C05350000,SPX,0.0001,5350.0,100,"1,589.4",SPX,SPX   220715P05350000,508324373,15/07/2022
525051162,SPX   220715C05375000,SPX,0.0001,5375.0,100,"1,614.4",SPX,SPX   220715P05375000,525051180,15/07/2022
545688521,SPXW  220715C05400000,SPXW,0.0001,5400.0,100,"1,639.4",SPXW,SPXW  220715P05400000,545689845,15/07/2022
535111707,SPX   220715C05425000,SPX,0.0001,5425.0,100,"1,664.3",SPX,SPX   220715P05425000,535111740,15/07/2022
522566544,SPX   220715C05450000,SPX,0.0001,5450.0,100,"1,689.3",SPX,SPX   220715P05450000,522566569,15/07/2022
535306067,SPX   220715C05475000,SPX,0.0001,5475.0,100,"1,714.3",SPX,SPX   220715P05475000,535306073,15/07/2022
545688524,SPXW  220715C05500000,SPXW,0.0001,5500.0,100,"1,739.3",SPXW,SPXW  220715P05500000,545689857,15/07/2022
524549639,SPX   220715C05550000,SPX,0.0001,5550.0,100,"1,789.2",SPX,SPX   220715P05550000,524549645,15/07/2022
545688530,SPXW  220715C05600000,SPXW,0.0001,5600.0,100,"1,839.2",SPXW,SPXW  220715P05600000,545689870,15/07/2022
535111725,SPX   220715C05650000,SPX,0.0001,5650.0,100,"1,889.1",SPX,SPX   220715P05650000,535111748,15/07/2022
545688535,SPXW  220715C05700000,SPXW,0.0001,5700.0,100,"1,939.1",SPXW,SPXW  220715P05700000,545689872,15/07/2022
535659901,SPX   220715C05750000,SPX,0.0001,5750.0,100,"1,989.0",SPX,SPX   220715P05750000,535659912,15/07/2022
552096235,SPXW  220715C05800000,SPXW,0.0001,5800.0,100,"2,039.0",SPXW,SPXW  220715P05800000,552096322,15/07/2022
553484960,SPXW  220715C05900000,SPXW,0.0001,5900.0,100,"2,138.9",SPXW,SPXW  220715P05900000,553484987,15/07/2022
553639810,SPXW  220715C06000000,SPXW,0.0001,6000.0,100,"2,238.8",SPXW,SPXW  220715P06000000,553639870,15/07/2022
504571781,SPX   220715C06100000,SPX,0.0001,6100.0,100,"2,338.7",SPX,SPX   220715P06100000,504571833,15/07/2022
498102497,SPX   220715C06200000,SPX,0.0001,6200.0,100,"2,438.6",SPX,SPX   220715P06200000,498103513,15/07/2022
511557854,SPX   220715C06300000,SPX,0.0001,6300.0,100,"2,538.5",SPX,SPX   220715P06300000,511557863,15/07/2022
498102500,SPX   220715C06400000,SPX,0.0001,6400.0,100,"2,638.4",SPX,SPX   220715P06400000,498103520,15/07/2022
525051167,SPX   220715C06500000,SPX,0.0001,6500.0,100,"2,738.3",SPX,SPX   220715P06500000,525051191,15/07/2022
498102510,SPX   220715C06600000,SPX,0.0001,6600.0,100,"2,838.2",SPX,SPX   220715P06600000,498103530,15/07/2022
535420956,SPX   220715C06700000,SPX,0.0001,6700.0,100,"2,938.1",SPX,SPX   220715P06700000,535420960,15/07/2022
498102512,SPX   220715C06800000,SPX,0.0001,6800.0,100,"3,038.0",SPX,SPX   220715P06800000,498103540,15/07/2022
498102517,SPX   220715C07000000,SPX,0.0001,7000.0,100,"3,237.8",SPX,SPX   220715P07000000,498103550,15/07/2022
498102527,SPX   220715C07200000,SPX,0.0001,7200.0,100,"3,437.6",SPX,SPX   220715P07200000,498103557,15/07/2022
498102532,SPX   220715C07400000,SPX,0.0001,7400.0,100,"3,637.4",SPX,SPX   220715P07400000,498103567,15/07/2022
568524709,SPXW  220718C01000000,SPXW,"2,756.3",1000.0,100,0.0001,SPXW,SPXW  220718P01000000,568525771,18/07/2022
568524721,SPXW  220718C01200000,SPXW,"2,556.5",1200.0,100,0.0001,SPXW,SPXW  220718P01200000,568525781,18/07/2022
568524745,SPXW  220718C01400000,SPXW,"2,356.7",1400.0,100,0.0001,SPXW,SPXW  220718P01400000,568525804,18/07/2022
568524765,SPXW  220718C01600000,SPXW,"2,157.0",1600.0,100,0.0005,SPXW,SPXW  220718P01600000,568525816,18/07/2022
568524784,SPXW  220718C01800000,SPXW,"1,957.2",1800.0,100,0.0079,SPXW,SPXW  220718P01800000,568525829,18/07/2022
568524799,SPXW  220718C02000000,SPXW,"1,757.5",2000.0,100,0.0750,SPXW,SPXW  220718P02000000,568525851,18/07/2022
568524814,SPXW  220718C02200000,SPXW,"1,558.0",2200.0,100,0.3500,SPXW,SPXW  220718P02200000,568525864,18/07/2022
568524841,SPXW  220718C02400000,SPXW,"1,358.5",2400.0,100,0.6250,SPXW,SPXW  220718P02400000,568525878,18/07/2022
568524855,SPXW  220718C02600000,SPXW,"1,159.2",2600.0,100,1.150,SPXW,SPXW  220718P02600000,568525892,18/07/2022
568524874,SPXW  220718C02800000,SPXW,960.40,2800.0,100,2.100,SPXW,SPXW  220718P02800000,568525919,18/07/2022
568524891,SPXW  220718C02900000,SPXW,861.23,2900.0,100,2.825,SPXW,SPXW  220718P02900000,568525944,18/07/2022
568524909,SPXW  220718C02950000,SPXW,811.71,2950.0,100,3.250,SPXW,SPXW  220718P02950000,568525960,18/07/2022
568524924,SPXW  220718C03000000,SPXW,762.37,3000.0,100,3.850,SPXW,SPXW  220718P03000000,568525984,18/07/2022
568524951,SPXW  220718C03050000,SPXW,713.03,3050.0,100,4.450,SPXW,SPXW  220718P03050000,568526004,18/07/2022
568524957,SPXW  220718C03100000,SPXW,663.88,3100.0,100,5.25,SPXW,SPXW  220718P03100000,568526022,18/07/2022
568524986,SPXW  220718C03150000,SPXW,614.74,3150.0,100,6.05,SPXW,SPXW  220718P03150000,568526040,18/07/2022
568524994,SPXW  220718C03200000,SPXW,566.34,3200.0,100,7.60,SPXW,SPXW  220718P03200000,568526059,18/07/2022
568525017,SPXW  220718C03250000,SPXW,518.10,3250.0,100,9.30,SPXW,SPXW  220718P03250000,568526081,18/07/2022
568525034,SPXW  220718C03300000,SPXW,470.35,3300.0,100,11.50,SPXW,SPXW  220718P03300000,568526101,18/07/2022
568525051,SPXW  220718C03350000,SPXW,423.31,3350.0,100,14.40,SPXW,SPXW  220718P03350000,568526118,18/07/2022
568525066,SPXW  220718C03400000,SPXW,377.21,3400.0,100,18.25,SPXW,SPXW  220718P03400000,568526135,18/07/2022
568525083,SPXW  220718C03450000,SPXW,332.47,3450.0,100,23.45,SPXW,SPXW  220718P03450000,568526161,18/07/2022
568525096,SPXW  220718C03475000,SPXW,310.62,3475.0,100,26.58,SPXW,SPXW  220718P03475000,568526164,18/07/2022
568525113,SPXW  220718C03500000,SPXW,289.12,3500.0,100,30.04,SPXW,SPXW  220718P03500000,568526184,18/07/2022
568525134,SPXW  220718C03525000,SPXW,267.61,3525.0,100,33.51,SPXW,SPXW  220718P03525000,568526204,18/07/2022
568525155,SPXW  220718C03530000,SPXW,263.64,3530.0,100,34.53,SPXW,SPXW  220718P03530000,568526220,18/07/2022
568525176,SPXW  220718C03540000,SPXW,255.69,3540.0,100,36.57,SPXW,SPXW  220718P03540000,568526241,18/07/2022
568525203,SPXW  220718C03550000,SPXW,247.74,3550.0,100,38.61,SPXW,SPXW  220718P03550000,568526266,18/07/2022
568525233,SPXW  220718C03560000,SPXW,239.79,3560.0,100,40.65,SPXW,SPXW  220718P03560000,568526274,18/07/2022
568525251,SPXW  220718C03570000,SPXW,231.84,3570.0,100,42.68,SPXW,SPXW  220718P03570000,568526291,18/07/2022
568525266,SPXW  220718C03575000,SPXW,227.92,3575.0,100,43.76,SPXW,SPXW  220718P03575000,568526309,18/07/2022
568525284,SPXW  220718C03580000,SPXW,224.01,3580.0,100,44.85,SPXW,SPXW  220718P03580000,568526321,18/07/2022
568525301,SPXW  220718C03590000,SPXW,216.18,3590.0,100,47.01,SPXW,SPXW  220718P03590000,568526343,18/07/2022
568525315,SPXW  220718C03600000,SPXW,208.43,3600.0,100,49.25,SPXW,SPXW  220718P03600000,568526358,18/07/2022
568525330,SPXW  220718C03610000,SPXW,200.84,3610.0,100,51.64,SPXW,SPXW  220718P03610000,568526373,18/07/2022
569521398,SPXW  220718C03615000,SPXW,197.28,3615.0,100,53.08,SPXW,SPXW  220718P03615000,569521525,18/07/2022
568525355,SPXW  220718C03620000,SPXW,193.73,3620.0,100,54.52,SPXW,SPXW  220718P03620000,568526385,18/07/2022
568525365,SPXW  220718C03625000,SPXW,190.17,3625.0,100,55.96,SPXW,SPXW  220718P03625000,568526403,18/07/2022
568525378,SPXW  220718C03630000,SPXW,186.61,3630.0,100,57.39,SPXW,SPXW  220718P03630000,568526412,18/07/2022
569521401,SPXW  220718C03635000,SPXW,183.06,3635.0,100,58.83,SPXW,SPXW  220718P03635000,569521530,18/07/2022
568525398,SPXW  220718C03640000,SPXW,179.50,3640.0,100,60.27,SPXW,SPXW  220718P03640000,568526433,18/07/2022
569521404,SPXW  220718C03645000,SPXW,175.94,3645.0,100,61.71,SPXW,SPXW  220718P03645000,569521535,18/07/2022
568525413,SPXW  220718C03650000,SPXW,172.38,3650.0,100,63.14,SPXW,SPXW  220718P03650000,568526446,18/07/2022
569521410,SPXW  220718C03655000,SPXW,168.83,3655.0,100,64.58,SPXW,SPXW  220718P03655000,569521541,18/07/2022
568525425,SPXW  220718C03660000,SPXW,165.48,3660.0,100,66.23,SPXW,SPXW  220718P03660000,568526464,18/07/2022
569521415,SPXW  220718C03665000,SPXW,162.13,3665.0,100,67.87,SPXW,SPXW  220718P03665000,569521546,18/07/2022
568525441,SPXW  220718C03670000,SPXW,158.78,3670.0,100,69.52,SPXW,SPXW  220718P03670000,568526481,18/07/2022
568525454,SPXW  220718C03675000,SPXW,155.64,3675.0,100,71.37,SPXW,SPXW  220718P03675000,568526498,18/07/2022
568525475,SPXW  220718C03680000,SPXW,152.59,3680.0,100,73.31,SPXW,SPXW  220718P03680000,568526521,18/07/2022
569521416,SPXW  220718C03685000,SPXW,149.53,3685.0,100,75.25,SPXW,SPXW  220718P03685000,569521551,18/07/2022
568525484,SPXW  220718C03690000,SPXW,146.47,3690.0,100,77.19,SPXW,SPXW  220718P03690000,568526542,18/07/2022
569521421,SPXW  220718C03695000,SPXW,143.41,3695.0,100,79.12,SPXW,SPXW  220718P03695000,569521553,18/07/2022
568525504,SPXW  220718C03700000,SPXW,140.36,3700.0,100,81.06,SPXW,SPXW  220718P03700000,568526563,18/07/2022
569521427,SPXW  220718C03705000,SPXW,137.30,3705.0,100,83.00,SPXW,SPXW  220718P03705000,569521556,18/07/2022
568525519,SPXW  220718C03710000,SPXW,134.24,3710.0,100,84.94,SPXW,SPXW  220718P03710000,568526572,18/07/2022
569521430,SPXW  220718C03715000,SPXW,131.19,3715.0,100,86.87,SPXW,SPXW  220718P03715000,569521566,18/07/2022
568525538,SPXW  220718C03720000,SPXW,128.13,3720.0,100,88.81,SPXW,SPXW  220718P03720000,568526601,18/07/2022
568525555,SPXW  220718C03725000,SPXW,125.07,3725.0,100,90.75,SPXW,SPXW  220718P03725000,568526615,18/07/2022
568525576,SPXW  220718C03730000,SPXW,122.01,3730.0,100,92.69,SPXW,SPXW  220718P03730000,568526635,18/07/2022
569521433,SPXW  220718C03735000,SPXW,118.96,3735.0,100,94.62,SPXW,SPXW  220718P03735000,569521570,18/07/2022
568525590,SPXW  220718C03740000,SPXW,115.90,3740.0,100,96.56,SPXW,SPXW  220718P03740000,568526658,18/07/2022
569521436,SPXW  220718C03745000,SPXW,112.84,3745.0,100,98.50,SPXW,SPXW  220718P03745000,569521575,18/07/2022
568525605,SPXW  220718C03750000,SPXW,109.79,3750.0,100,100.43,SPXW,SPXW  220718P03750000,568526678,18/07/2022
569521440,SPXW  220718C03755000,SPXW,106.73,3755.0,100,102.37,SPXW,SPXW  220718P03755000,569521576,18/07/2022
569521445,SPXW  220718C03760000,SPXW,103.67,3760.0,100,104.31,SPXW,SPXW  220718P03760000,569521581,18/07/2022
569521450,SPXW  220718C03765000,SPXW,100.61,3765.0,100,106.25,SPXW,SPXW  220718P03765000,569521587,18/07/2022
569521455,SPXW  220718C03770000,SPXW,97.56,3770.0,100,108.18,SPXW,SPXW  220718P03770000,569521593,18/07/2022
568525617,SPXW  220718C03775000,SPXW,94.50,3775.0,100,110.12,SPXW,SPXW  220718P03775000,568526693,18/07/2022
569521457,SPXW  220718C03780000,SPXW,91.93,3780.0,100,112.55,SPXW,SPXW  220718P03780000,569521596,18/07/2022
569521460,SPXW  220718C03785000,SPXW,89.39,3785.0,100,115.00,SPXW,SPXW  220718P03785000,569521601,18/07/2022
569521467,SPXW  220718C03790000,SPXW,86.84,3790.0,100,117.45,SPXW,SPXW  220718P03790000,569521604,18/07/2022
569521470,SPXW  220718C03795000,SPXW,84.30,3795.0,100,119.90,SPXW,SPXW  220718P03795000,569521611,18/07/2022
568525638,SPXW  220718C03800000,SPXW,81.75,3800.0,100,122.35,SPXW,SPXW  220718P03800000,568526708,18/07/2022
569521475,SPXW  220718C03805000,SPXW,79.21,3805.0,100,124.80,SPXW,SPXW  220718P03805000,569521614,18/07/2022
569521478,SPXW  220718C03810000,SPXW,76.67,3810.0,100,127.25,SPXW,SPXW  220718P03810000,569521621,18/07/2022
569521481,SPXW  220718C03815000,SPXW,74.12,3815.0,100,129.70,SPXW,SPXW  220718P03815000,569521626,18/07/2022
569521484,SPXW  220718C03820000,SPXW,71.58,3820.0,100,132.15,SPXW,SPXW  220718P03820000,569521631,18/07/2022
569521490,SPXW  220718C03825000,SPXW,69.03,3825.0,100,134.60,SPXW,SPXW  220718P03825000,569521635,18/07/2022
569521495,SPXW  220718C03830000,SPXW,67.22,3830.0,100,137.78,SPXW,SPXW  220718P03830000,569521638,18/07/2022
569521496,SPXW  220718C03835000,SPXW,65.41,3835.0,100,140.97,SPXW,SPXW  220718P03835000,569521641,18/07/2022
569521501,SPXW  220718C03840000,SPXW,63.60,3840.0,100,144.15,SPXW,SPXW  220718P03840000,569521644,18/07/2022
568525655,SPXW  220718C03850000,SPXW,59.99,3850.0,100,150.52,SPXW,SPXW  220718P03850000,568526731,18/07/2022
569521505,SPXW  220718C03860000,SPXW,56.37,3860.0,100,156.89,SPXW,SPXW  220718P03860000,569521650,18/07/2022
569521508,SPXW  220718C03870000,SPXW,52.75,3870.0,100,163.26,SPXW,SPXW  220718P03870000,569521655,18/07/2022
569521518,SPXW  220718C03875000,SPXW,50.94,3875.0,100,166.45,SPXW,SPXW  220718P03875000,569521656,18/07/2022
568525675,SPXW  220718C03900000,SPXW,42.60,3900.0,100,183.08,SPXW,SPXW  220718P03900000,568526746,18/07/2022
569521520,SPXW  220718C03950000,SPXW,29.90,3950.0,100,220.33,SPXW,SPXW  220718P03950000,569521661,18/07/2022
568525690,SPXW  220718C04000000,SPXW,19.60,4000.0,100,259.97,SPXW,SPXW  220718P04000000,568526770,18/07/2022
568525711,SPXW  220718C04100000,SPXW,8.20,4100.0,100,348.46,SPXW,SPXW  220718P04100000,568526781,18/07/2022
568525716,SPXW  220718C04200000,SPXW,3.450,4200.0,100,443.60,SPXW,SPXW  220718P04200000,568526799,18/07/2022
568525741,SPXW  220718C04400000,SPXW,0.8000,4400.0,100,640.73,SPXW,SPXW  220718P04400000,568526818,18/07/2022
568525750,SPXW  220718C04600000,SPXW,0.2750,4600.0,100,839.98,SPXW,SPXW  220718P04600000,568526838,18/07/2022
568933615,SPXW  220720C01000000,SPXW,"2,756.3",1000.0,100,0.0001,SPXW,SPXW  220720P01000000,568934870,20/07/2022
568933632,SPXW  220720C01200000,SPXW,"2,556.5",1200.0,100,0.0001,SPXW,SPXW  220720P01200000,568934895,20/07/2022
568933642,SPXW  220720C01400000,SPXW,"2,356.8",1400.0,100,0.0001,SPXW,SPXW  220720P01400000,568934910,20/07/2022
568933662,SPXW  220720C01600000,SPXW,"2,157.0",1600.0,100,0.0008,SPXW,SPXW  220720P01600000,568934944,20/07/2022
568933683,SPXW  220720C01800000,SPXW,"1,957.3",1800.0,100,0.0115,SPXW,SPXW  220720P01800000,568934961,20/07/2022
568933692,SPXW  220720C02000000,SPXW,"1,757.6",2000.0,100,0.1000,SPXW,SPXW  220720P02000000,568934985,20/07/2022
568933717,SPXW  220720C02200000,SPXW,"1,558.1",2200.0,100,0.4250,SPXW,SPXW  220720P02200000,568935019,20/07/2022
568933737,SPXW  220720C02400000,SPXW,"1,358.7",2400.0,100,0.7500,SPXW,SPXW  220720P02400000,568935039,20/07/2022
568933752,SPXW  220720C02600000,SPXW,"1,159.6",2600.0,100,1.400,SPXW,SPXW  220720P02600000,568935057,20/07/2022
568933773,SPXW  220720C02800000,SPXW,960.94,2800.0,100,2.500,SPXW,SPXW  220720P02800000,568935067,20/07/2022
568933792,SPXW  220720C02900000,SPXW,861.91,2900.0,100,3.350,SPXW,SPXW  220720P02900000,568935097,20/07/2022
568933809,SPXW  220720C02950000,SPXW,812.52,2950.0,100,3.900,SPXW,SPXW  220720P02950000,568935108,20/07/2022
568933836,SPXW  220720C03000000,SPXW,763.23,3000.0,100,4.550,SPXW,SPXW  220720P03000000,568935145,20/07/2022
568933848,SPXW  220720C03050000,SPXW,713.99,3050.0,100,5.25,SPXW,SPXW  220720P03050000,568935154,20/07/2022
568933872,SPXW  220720C03100000,SPXW,665.00,3100.0,100,6.20,SPXW,SPXW  220720P03100000,568935186,20/07/2022
568933897,SPXW  220720C03150000,SPXW,616.21,3150.0,100,7.35,SPXW,SPXW  220720P03150000,568935197,20/07/2022
568933917,SPXW  220720C03200000,SPXW,567.82,3200.0,100,8.90,SPXW,SPXW  220720P03200000,568935204,20/07/2022
568933934,SPXW  220720C03250000,SPXW,519.78,3250.0,100,10.80,SPXW,SPXW  220720P03250000,568935221,20/07/2022
568933960,SPXW  220720C03300000,SPXW,472.39,3300.0,100,13.35,SPXW,SPXW  220720P03300000,568935254,20/07/2022
568933971,SPXW  220720C03350000,SPXW,425.65,3350.0,100,16.55,SPXW,SPXW  220720P03350000,568935269,20/07/2022
568933999,SPXW  220720C03400000,SPXW,380.15,3400.0,100,21.00,SPXW,SPXW  220720P03400000,568935297,20/07/2022
568934017,SPXW  220720C03450000,SPXW,335.71,3450.0,100,26.50,SPXW,SPXW  220720P03450000,568935310,20/07/2022
568934037,SPXW  220720C03475000,SPXW,313.59,3475.0,100,29.35,SPXW,SPXW  220720P03475000,568935351,20/07/2022
568934054,SPXW  220720C03500000,SPXW,292.66,3500.0,100,33.38,SPXW,SPXW  220720P03500000,568935352,20/07/2022
568934080,SPXW  220720C03510000,SPXW,284.29,3510.0,100,35.00,SPXW,SPXW  220720P03510000,568935387,20/07/2022
568934114,SPXW  220720C03520000,SPXW,275.92,3520.0,100,36.62,SPXW,SPXW  220720P03520000,568935400,20/07/2022
568934151,SPXW  220720C03525000,SPXW,271.73,3525.0,100,37.43,SPXW,SPXW  220720P03525000,568935425,20/07/2022
568934152,SPXW  220720C03530000,SPXW,267.55,3530.0,100,38.24,SPXW,SPXW  220720P03530000,568935445,20/07/2022
568934181,SPXW  220720C03540000,SPXW,259.18,3540.0,100,39.86,SPXW,SPXW  220720P03540000,568935459,20/07/2022
568934191,SPXW  220720C03550000,SPXW,251.40,3550.0,100,42.07,SPXW,SPXW  220720P03550000,568935488,20/07/2022
568934217,SPXW  220720C03560000,SPXW,243.79,3560.0,100,44.45,SPXW,SPXW  220720P03560000,568935503,20/07/2022
568934231,SPXW  220720C03570000,SPXW,236.19,3570.0,100,46.83,SPXW,SPXW  220720P03570000,568935518,20/07/2022
568934256,SPXW  220720C03575000,SPXW,232.38,3575.0,100,48.02,SPXW,SPXW  220720P03575000,568935542,20/07/2022
568934271,SPXW  220720C03580000,SPXW,228.58,3580.0,100,49.21,SPXW,SPXW  220720P03580000,568935558,20/07/2022
568934287,SPXW  220720C03590000,SPXW,220.97,3590.0,100,51.59,SPXW,SPXW  220720P03590000,568935588,20/07/2022
568934312,SPXW  220720C03600000,SPXW,213.36,3600.0,100,53.96,SPXW,SPXW  220720P03600000,568935600,20/07/2022
568934326,SPXW  220720C03610000,SPXW,205.75,3610.0,100,56.34,SPXW,SPXW  220720P03610000,568935638,20/07/2022
568934352,SPXW  220720C03620000,SPXW,198.14,3620.0,100,58.72,SPXW,SPXW  220720P03620000,568935658,20/07/2022
568934377,SPXW  220720C03625000,SPXW,194.34,3625.0,100,59.91,SPXW,SPXW  220720P03625000,568935770,20/07/2022
568934417,SPXW  220720C03630000,SPXW,190.66,3630.0,100,61.23,SPXW,SPXW  220720P03630000,568935788,20/07/2022
568934434,SPXW  220720C03640000,SPXW,183.31,3640.0,100,63.87,SPXW,SPXW  220720P03640000,568935816,20/07/2022
568934460,SPXW  220720C03650000,SPXW,175.95,3650.0,100,66.50,SPXW,SPXW  220720P03650000,568935836,20/07/2022
568934490,SPXW  220720C03660000,SPXW,168.61,3660.0,100,69.15,SPXW,SPXW  220720P03660000,568935855,20/07/2022
